Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
BNSF,SW0825201,019547B,2025-08-04,01:05 AM,NEW MEXICO,Auto,80,Dark,Clear,3,65
BNSF,SW0625204,019702D,2025-06-25,08:25 PM,NEW MEXICO,Pedestrian,62,Dusk,Clear,1,2
BNSF,SW0625203,019934T,2025-06-19,04:23 PM,NEW MEXICO,Pick-up truck,97,Day,Clear,2,0
BNSF,SW0625202,019550J,2025-06-17,11:14 AM,NEW MEXICO,Pick-up truck,94,Day,Clear,2,40
BNSF,SW0525204,020103E,2025-05-19,03:43 PM,NEW MEXICO,Pick-up truck,85,Day,Clear,3,0
UP,0525HL013,596229D,2025-05-17,01:47 PM,NEW MEXICO,Pick-up truck,77,Day,Clear,5,136
BNSF,SW0425201,024849N,2025-04-08,02:26 PM,NEW MEXICO,Truck,75,Day,Clear,4,58
NMRX,4222025,019466B,2025-04-22,07:07 PM,NEW MEXICO,Auto,77,Dusk,Clear,1,3
ATK,185964,013714C,2025-04-19,01:10 PM,NEW MEXICO,Auto,32,Day,Snow,2,9
BNSF,SW0225202,024856Y,2025-02-14,07:25 PM,NEW MEXICO,Auto,35,Dusk,Rain,3,72
UP,1125NC005,441142H,2025-11-10,07:45 PM,NEVADA,Van,62,Dusk,Clear,1,8
UP,0125RM004,804015M,2025-01-07,04:32 PM,NEVADA,Auto,58,Day,Clear,2,41
UP,0425RM004,913205R,2025-04-03,09:40 PM,NEVADA,Auto,61,Dark,Clear,2,7
UP,0625NC011,762096V,2025-06-16,03:00 PM,NEVADA,Truck-trailer,84,Day,Clear,2,4
ATK,187913,913207E,2025-07-28,04:05 PM,NEVADA,Auto,90,Day,Clear,2,10
NS,161638,471755T,2025-11-05,07:33 AM,NEW YORK,Truck-trailer,47,Dawn,Cloudy,2,23
NYA,NYA0183F,338388B,2025-11-19,04:37 PM,NEW YORK,Auto,46,Dusk,Clear,2,15
CSX,228205,508701W,2025-11-15,07:55 PM,NEW YORK,Auto,36,Dusk,Rain,4,160
LI,86244,338153R,2025-09-11,04:47 PM,NEW YORK,Pedestrian,74,Dusk,Clear,0,12
LI,86390,338162P,2025-09-30,10:45 AM,NEW YORK,Pedestrian,76,Day,Clear,0,6
CSX,226971,507131H,2025-09-06,11:03 PM,NEW YORK,Auto,65,Dark,Rain,2,154
NS,161227,264520N,2025-09-20,11:00 PM,NEW YORK,Auto,53,Dark,Clear,2,137
NS,161229,528866Y,2025-09-21,10:00 AM,NEW YORK,Pick-up truck,67,Day,Clear,2,33
ATK,188648,514570J,2025-09-08,10:26 AM,NEW YORK,Pedestrian,61,Day,Clear,2,10
CSX,228462,928700Y,2025-12-03,08:30 AM,NEW YORK,Truck-trailer,32,Day,Cloudy,1,0
LI,87043,338058V,2025-12-22,07:50 AM,NEW YORK,Auto,30,Day,Clear,1,4
LI,87086,338166S,2025-12-26,03:12 PM,NEW YORK,Auto,44,Day,Cloudy,0,10
CSX,228468,508554L,2025-12-05,11:42 AM,NEW YORK,Pick-up truck,14,Day,Clear,1,0
CSX,227319,514570J,2025-09-24,07:35 PM,NEW YORK,Truck-trailer,80,Dusk,Clear,3,96
NS,161110,264618S,2025-08-31,10:09 AM,NEW YORK,Auto,71,Day,Cloudy,2,127
CSX,226699,508700P,2025-08-18,04:33 PM,NEW YORK,Other motor vehicle,73,Dusk,Cloudy,2,31
LI,85797,338148U,2025-07-08,09:48 AM,NEW YORK,Pedestrian,90,Day,Clear,0,12
LI,85855,338162P,2025-07-19,09:30 AM,NEW YORK,Pedestrian,79,Day,Clear,0,12
LI,85955,338027W,2025-07-29,06:13 PM,NEW YORK,Other,86,Dusk,Clear,1,3
ATK,186786,248968T,2025-06-04,05:20 PM,NEW YORK,Auto,82,Day,Clear,1,10
CSX,226182,545075F,2025-07-22,09:37 AM,NEW YORK,Auto,75,Day,Clear,2,122
CSX,226229,521097M,2025-07-24,03:21 PM,NEW YORK,Other motor vehicle,87,Day,Clear,2,81
CPKC,1002410284,249319X,2025-07-09,05:06 PM,NEW YORK,Other motor vehicle,85,Day,Clear,2,8
LI,85289,338149B,2025-05-07,08:55 PM,NEW YORK,Pedestrian,59,Dark,Clear,0,12
ATK,184611,507301A,2025-02-07,10:08 PM,NEW YORK,Other motor vehicle,17,Dark,Snow,2,10
CSX,223408,514422P,2025-02-27,11:07 PM,NEW YORK,Other motor vehicle,36,Dark,Snow,2,107
LI,85016,338330T,2025-03-29,05:46 PM,NEW YORK,Other,50,Dusk,Cloudy,1,5
LI,85150,338159G,2025-04-17,08:20 PM,NEW YORK,Auto,39,Dark,Cloudy,0,10
MHWA,250201,931181C,2025-02-04,11:58 AM,NEW YORK,Auto,29,Day,Cloudy,1,0
LI,84596,338166S,2025-02-01,08:29 PM,NEW YORK,Pedestrian,26,Dark,Clear,0,12
LI,84609,338369W,2025-02-03,01:14 PM,NEW YORK,Auto,50,Day,Clear,0,10
BPRR,BPR117425G,148356V,2025-02-27,09:58 AM,NEW YORK,Pick-up truck,30,Day,Snow,1,3
CPKC,1002256096,250305L,2025-02-10,01:11 PM,NEW YORK,Auto,29,Day,Clear,1,2
ATK,184408,514376R,2025-01-28,07:08 AM,NEW YORK,Auto,20,Dawn,Clear,1,5
LI,84513,338308F,2025-01-20,08:00 AM,NEW YORK,Auto,20,Day,Snow,0,12
NYSW,250102ND2,264351D,2025-01-02,11:45 AM,NEW YORK,Auto,29,Day,Snow,1,3
WNYP,W2025002,527190P,2025-01-30,02:45 PM,NEW YORK,Pick-up truck,35,Day,Clear,2,5
CSX,228693,867101H,2025-12-19,02:00 AM,OHIO,Auto,30,Dark,Rain,1,28
NS,169059,525096U,2025-12-27,08:00 PM,OHIO,Auto,45,Dark,Clear,2,89
CSX,228390,545093D,2025-12-01,09:41 PM,OHIO,Truck-trailer,28,Dark,Snow,1,41
CSX,229047,502651A,2025-08-15,01:20 AM,OHIO,Auto,64,Dark,Clear,3,129
NS,161829,523841L,2025-12-02,08:04 AM,OHIO,Auto,30,Day,Snow,2,33
NS,161870,503061G,2025-12-06,10:17 PM,OHIO,Auto,30,Dark,Clear,1,41
NS,161959,502725P,2025-12-16,01:30 AM,OHIO,Other motor vehicle,11,Dark,Clear,1,6
NS,162011,472419M,2025-12-01,09:00 PM,OHIO,Pick-up truck,27,Dark,Snow,2,160
NS,161295,524340K,2025-09-28,12:06 AM,OHIO,Auto,66,Dark,Clear,2,33
NS,161178,524722F,2025-09-14,03:53 PM,OHIO,Other motor vehicle,89,Day,Clear,1,26
NS,161627,482561T,2025-10-31,07:23 PM,OHIO,Truck,76,Dusk,Clear,1,10
NS,161111,950304M,2025-09-05,11:35 AM,OHIO,Truck-trailer,74,Day,Clear,4,105
IORY,IOR291425G,525010H,2025-09-11,09:45 AM,OHIO,Truck-trailer,78,Day,Clear,1,19
CSX,227228,155245V,2025-09-18,06:58 PM,OHIO,Truck-trailer,84,Dusk,Clear,2,108
CSX,227208,155068T,2025-09-18,08:16 PM,OHIO,Other motor vehicle,72,Dark,Clear,2,104
CSX,227358,155064R,2025-09-24,10:15 PM,OHIO,Other motor vehicle,66,Dark,Cloudy,2,100
NS,161440,472356K,2025-10-13,09:25 PM,OHIO,Truck,65,Dark,Clear,1,8
CIND,CIN315025G,524785K,2025-10-15,07:26 PM,OHIO,Auto,66,Dusk,Clear,1,18
NS,161576,508943S,2025-10-30,03:50 AM,OHIO,Auto,47,Dark,Cloudy,1,24
CSX,227654,228721J,2025-10-12,03:11 AM,OHIO,Pedestrian,43,Dark,Clear,2,89
CWRO,11172025,923043T,2025-11-17,05:08 PM,OHIO,Auto,45,Day,Clear,2,15
CSX,227515,142251L,2025-10-04,12:00 PM,OHIO,Pick-up truck,83,Day,Clear,3,110
CSX,228149,518493A,2025-11-13,08:09 AM,OHIO,Other motor vehicle,40,Day,Clear,2,71
CWRO,12022025,923043T,2025-12-02,12:05 AM,OHIO,Other motor vehicle,20,Dark,Snow,2,35
CSX,228044,142007P,2025-11-06,06:45 PM,OHIO,Auto,45,Dusk,Clear,1,99
CSX,222621,518309K,2025-01-14,02:43 PM,OHIO,Truck-trailer,10,Day,Snow,2,114
CSX,222629,142356A,2025-01-15,01:15 PM,OHIO,Pedestrian,22,Day,Clear,4,110
CSX,222697,523885L,2025-01-19,03:08 PM,OHIO,Pedestrian,50,Day,Clear,3,34
NS,159035,472360A,2025-01-20,02:56 PM,OHIO,Auto,9,Day,Clear,2,82
CSX,222774,155734F,2025-01-26,08:45 PM,OHIO,Auto,24,Dark,Cloudy,4,191
NS,158990,481485Y,2025-01-15,08:30 PM,OHIO,Auto,11,Dark,Clear,2,33
NS,159111,525162E,2025-01-27,05:02 PM,OHIO,Pick-up truck,30,Dusk,Clear,2,85
ATK,184361,544663K,2025-01-24,05:16 AM,OHIO,Auto,16,Dark,Cloudy,2,10
NS,159350,155116F,2025-02-24,11:52 PM,OHIO,Auto,39,Dark,Rain,2,99
CSX,223037,513770P,2025-02-11,02:39 AM,OHIO,Auto,28,Dark,Clear,1,0
CSX,223216,513689C,2025-02-20,10:54 AM,OHIO,Other motor vehicle,12,Day,Cloudy,1,4
WE,CA25001,482704N,2025-02-17,06:30 AM,OHIO,Van,0,Dark,Snow,2,3
CSX,222977,518311L,2025-02-04,05:01 PM,OHIO,Auto,40,Dusk,Clear,1,5
CSX,222974,228646A,2025-02-05,07:10 PM,OHIO,Van,30,Dusk,Rain,2,93
OSRR,OSR166425G,514735E,2025-04-17,10:00 PM,OHIO,Other,55,Dark,Clear,1,11
CSX,223789,513781C,2025-03-18,08:38 PM,OHIO,Van,66,Dark,Clear,3,142
CSX,223903,152388H,2025-03-24,05:55 AM,OHIO,Other motor vehicle,50,Dawn,Cloudy,2,195
CSX,223451,151384C,2025-03-03,09:32 AM,OHIO,Truck-trailer,37,Day,Cloudy,1,0
NS,159731,524232N,2025-04-09,08:00 AM,OHIO,Other motor vehicle,30,Day,Clear,2,1
NS,159630,524046M,2025-03-27,12:01 PM,OHIO,Auto,50,Day,Clear,2,41
NS,159529,502729S,2025-03-17,08:56 PM,OHIO,Auto,34,Dark,Clear,3,206
CSX,224273,228713S,2025-04-09,12:08 AM,OHIO,Truck-trailer,35,Dark,Clear,2,93
CSX,224359,518304B,2025-04-16,05:30 PM,OHIO,Auto,50,Dusk,Clear,2,124
NS,159889,472293H,2025-04-30,01:40 AM,OHIO,Pedestrian,50,Dark,Cloudy,3,112
CWRO,5282025,923043T,2025-05-28,08:20 AM,OHIO,Truck-trailer,52,Day,Rain,2,9
WE,CA25002,473599R,2025-05-27,09:58 PM,OHIO,Auto,60,Dark,Cloudy,3,142
NS,159966,509424T,2025-05-07,08:50 AM,OHIO,Auto,60,Day,Clear,2,31
CUOH,CUO213125G,510754V,2025-05-27,10:10 PM,OHIO,Auto,54,Dark,Rain,3,66
NS,160137,481396G,2025-05-23,09:52 AM,OHIO,Truck,68,Day,Clear,2,85
NS,160166,482017H,2025-05-26,05:37 PM,OHIO,Truck,75,Dusk,Clear,2,105
NS,160169,503022R,2025-05-26,11:28 PM,OHIO,Auto,50,Dark,Clear,2,91
NS,160174,525169C,2025-05-27,12:00 PM,OHIO,Auto,65,Day,Clear,0,1
CSX,224904,152406D,2025-05-15,06:20 PM,OHIO,Truck-trailer,83,Dusk,Clear,1,73
CSX,225176,513802T,2025-05-29,12:24 PM,OHIO,Truck-trailer,71,Day,Cloudy,2,21
CSX,226005,155227X,2025-07-13,10:01 PM,OHIO,Auto,76,Dark,Rain,3,125
CSX,225651,142232G,2025-06-23,10:49 PM,OHIO,Auto,77,Dark,Clear,2,37
NS,160392,525079D,2025-06-16,11:03 PM,OHIO,Auto,75,Dark,Rain,3,131
NS,160404,481339T,2025-06-18,09:43 AM,OHIO,Pick-up truck,80,Day,Clear,2,14
CSX,226775,518540F,2025-08-26,05:44 AM,OHIO,Auto,70,Dawn,Cloudy,2,60
NS,160992,472089J,2025-08-22,09:10 AM,OHIO,Other motor vehicle,76,Day,Clear,2,22
CSX,226440,513320T,2025-08-05,07:37 AM,OHIO,Pick-up truck,68,Dawn,Clear,2,73
IORY,IOR284125G,258627C,2025-08-29,03:10 PM,OHIO,Pick-up truck,74,Day,Clear,1,17
CSX,226581,152463S,2025-08-15,09:52 AM,OHIO,Truck-trailer,76,Day,Clear,4,98
ASRY,20250502,922956G,2025-05-02,07:00 AM,OHIO,Auto,60,Dawn,Clear,1,0
NS,160797,472496M,2025-07-29,08:30 AM,OHIO,Truck-trailer,85,Day,Clear,2,85
NS,160794,472269G,2025-07-29,11:07 PM,OHIO,Auto,75,Dark,Clear,2,102
IORY,IOR260425G,151334Y,2025-07-22,04:50 AM,OHIO,Other motor vehicle,63,Dark,Clear,2,96
UP,1025TO035,413623B,2025-10-29,08:53 AM,OKLAHOMA,Truck,51,Day,Cloudy,3,55
BNSF,RD1125203,673849D,2025-11-26,11:22 PM,OKLAHOMA,Pick-up truck,30,Dark,Clear,3,81
BNSF,RD1125202,020747G,2025-11-23,11:10 AM,OKLAHOMA,Pick-up truck,58,Day,Clear,5,80
BNSF,RD1125201,020779M,2025-11-15,03:15 AM,OKLAHOMA,Auto,64,Dark,Clear,2,82
BNSF,RD1025201,673926B,2025-10-23,07:12 AM,OKLAHOMA,Pick-up truck,46,Dawn,Clear,0,1
BNSF,RD1025203,673700P,2025-10-28,10:35 AM,OKLAHOMA,Van,54,Day,Clear,2,88
BNSF,KS1025205,014074H,2025-10-16,04:14 PM,OKLAHOMA,Truck-trailer,83,Day,Clear,2,89
BNSF,RD1025202,020752D,2025-10-21,02:13 PM,OKLAHOMA,Other,85,Day,Clear,3,80
UP,0925TO043,433966M,2025-09-28,11:55 PM,OKLAHOMA,Truck-trailer,67,Dark,Clear,4,117
UP,0925TO014,595569L,2025-09-13,10:42 AM,OKLAHOMA,Truck-trailer,83,Day,Clear,3,156
UP,0925TO021,434127N,2025-09-19,03:08 PM,OKLAHOMA,Pick-up truck,81,Day,Clear,5,104
ATK,184306,012213U,2025-01-21,08:50 AM,OKLAHOMA,Auto,30,Day,Clear,2,2
BNSF,HL0925201,668528L,2025-09-28,07:05 AM,OKLAHOMA,Auto,62,Dawn,Clear,3,91
SKOL,250905004,008533M,2025-09-05,03:22 PM,OKLAHOMA,Other motor vehicle,81,Day,Clear,3,96
SLWC,250910003,672514K,2025-09-10,10:15 AM,OKLAHOMA,Van,80,Day,Clear,2,3
BNSF,RD1225201,663798T,2025-12-11,04:04 PM,OKLAHOMA,Pedestrian,65,Day,Clear,6,141
PCIR,PCIR25371,852838K,2025-12-17,05:05 PM,OKLAHOMA,Pick-up truck,59,Dark,Clear,1,13
CPKC,1002525149,330601U,2025-12-08,06:20 PM,OKLAHOMA,Pick-up truck,50,Dusk,Clear,2,34
FMRC,9172025,597458B,2025-09-17,01:30 PM,OKLAHOMA,Auto,89,Day,Clear,1,0
KRR,KRR262725G,671688D,2025-07-24,07:00 PM,OKLAHOMA,Auto,90,Day,Clear,2,79
SLWC,250819007,984490L,2025-08-19,12:00 PM,OKLAHOMA,Truck-trailer,93,Day,Clear,2,8
UP,0825TO027,672048G,2025-08-23,04:05 PM,OKLAHOMA,Auto,91,Day,Clear,2,32
UP,0825TO023,434043T,2025-08-21,07:26 AM,OKLAHOMA,Auto,70,Day,Clear,3,64
UP,0825HL004,413549Y,2025-08-02,02:49 PM,OKLAHOMA,Auto,82,Day,Clear,1,79
UP,0625HL033,595382R,2025-06-21,01:45 PM,OKLAHOMA,Other motor vehicle,94,Day,Clear,2,144
BNSF,KS0725202,014451U,2025-07-14,08:05 AM,OKLAHOMA,Pedestrian,70,Dawn,Cloudy,1,7
UP,0625HL034,415894N,2025-06-20,02:00 AM,OKLAHOMA,Truck-trailer,75,Dark,Clear,3,2
BNSF,RD0625205,012075H,2025-06-16,04:58 AM,OKLAHOMA,Auto,65,Dawn,Clear,1,114
TSU,20252,797220X,2025-06-24,02:45 PM,OKLAHOMA,Auto,95,Day,Clear,1,0
UP,0625TO032,413609F,2025-06-21,03:20 AM,OKLAHOMA,Pedestrian,79,Dark,Clear,3,105
UP,0625HL035,413550T,2025-06-22,07:00 PM,OKLAHOMA,Other motor vehicle,87,Dusk,Clear,3,115
BNSF,RD0725205,012048L,2025-07-28,03:20 PM,OKLAHOMA,Other,98,Day,Clear,3,113
BNSF,RD0525205,671991A,2025-05-30,04:27 PM,OKLAHOMA,Truck-trailer,77,Day,Cloudy,2,102
UP,0525TO031,595601C,2025-05-22,04:30 AM,OKLAHOMA,Pedestrian,64,Dawn,Clear,4,107
UP,0525TO004,414063A,2025-05-04,08:12 AM,OKLAHOMA,Pick-up truck,53,Day,Clear,2,70
UP,0525HL004,596136J,2025-05-08,12:20 AM,OKLAHOMA,Pedestrian,52,Dark,Cloudy,3,146
SS,SSRC253616,979371S,2025-04-11,12:50 PM,OKLAHOMA,Auto,70,Day,Clear,1,11
GNBC,07102025G,671249U,2025-07-10,06:53 PM,OKLAHOMA,Auto,88,Day,Clear,3,1
ATK,186007,012233F,2025-04-25,09:18 PM,OKLAHOMA,Auto,71,Dark,Clear,2,3
BNSF,RD0425202,669341U,2025-04-10,01:56 AM,OKLAHOMA,Truck,65,Dark,Clear,2,18
BNSF,RD0425203,011995G,2025-04-10,08:20 PM,OKLAHOMA,Truck-trailer,58,Dusk,Clear,3,102
UP,0325TO027,413402Y,2025-03-27,08:12 PM,OKLAHOMA,Auto,76,Dark,Clear,3,55
BNSF,RD0425204,671990T,2025-04-15,04:27 PM,OKLAHOMA,Truck-trailer,70,Day,Clear,2,32
SS,SSRC253622,839497N,2025-04-21,03:20 PM,OKLAHOMA,Truck,73,Day,Clear,1,20
UP,0225HL023,673835V,2025-02-21,07:30 PM,OKLAHOMA,Pick-up truck,22,Dusk,Clear,2,15
BNSF,HL0325204,668554B,2025-03-30,01:11 AM,OKLAHOMA,Truck,67,Dark,Rain,4,123
FMRC,F03282025,018110P,2025-03-28,02:50 PM,OKLAHOMA,Auto,80,Day,Clear,2,20
TSU,20251,932935R,2025-01-06,08:35 AM,OKLAHOMA,Other,18,Day,Clear,1,12
UP,0125ES038,413606K,2025-01-23,10:40 PM,OKLAHOMA,Auto,28,Dark,Clear,0,1
UP,0125HL016,413546D,2025-01-12,01:29 PM,OKLAHOMA,Truck-trailer,43,Day,Clear,3,135
UP,0125HL039,595431K,2025-01-24,05:00 PM,OKLAHOMA,Pick-up truck,51,Day,Clear,2,54
BNSF,HL0125201,668559K,2025-01-08,11:29 PM,OKLAHOMA,Truck-trailer,23,Dark,Clear,4,68
BNSF,HL0125202,668551F,2025-01-12,05:57 AM,OKLAHOMA,Auto,28,Dawn,Cloudy,3,71
BNSF,RD0125203,012101V,2025-01-27,08:54 PM,OKLAHOMA,Auto,35,Dusk,Clear,2,79
PNWR,PNW328925G,932108H,2025-11-21,08:59 AM,OREGON,Auto,48,Day,Cloudy,1,9
CORP,COR335125G,932352E,2025-12-01,04:20 PM,OREGON,Pick-up truck,45,Day,Cloudy,1,12
UP,1025PN002,760047S,2025-10-06,08:12 AM,OREGON,Truck-trailer,54,Day,Clear,3,82
ATK,189764,759683T,2025-10-29,04:15 PM,OREGON,Pedestrian,60,Day,Clear,3,9
UP,1125PN016,759643V,2025-11-28,01:26 AM,OREGON,Auto,51,Dark,Cloudy,3,96
ATK,189824,759733U,2025-11-07,10:07 AM,OREGON,Pedestrian,31,Day,Cloudy,2,3
ATK,184228,759756B,2025-01-09,02:35 PM,OREGON,Auto,51,Day,Cloudy,2,8
PNWR,PNW144325G,754128D,2025-03-25,09:13 PM,OREGON,Other,65,Day,Clear,2,10
UP,0225PN004,759751S,2025-02-02,03:43 PM,OREGON,Truck-trailer,38,Day,Cloudy,2,5
UP,0225PN008,809604U,2025-02-07,09:39 AM,OREGON,Truck-trailer,28,Day,Cloudy,7,125
UP,0525PN021,808385E,2025-05-29,09:00 PM,OREGON,Pedestrian,69,Dark,Clear,2,12
UP,0725PN003,760088W,2025-07-01,11:45 PM,OREGON,Auto,77,Dark,Cloudy,4,49
UP,0725PN005,921225X,2025-07-06,02:15 PM,OREGON,Auto,74,Day,Clear,3,191
TPMO,1206755,759730Y,2025-06-18,01:37 PM,OREGON,Other,72,Day,Cloudy,0,2
PNWR,PNW260625,932108H,2025-07-22,09:06 AM,OREGON,Truck-trailer,73,Day,Clear,1,21
UP,0725PN029,808084J,2025-07-21,01:58 PM,OREGON,Pick-up truck,85,Day,Cloudy,1,3
BNSF,NW0825201,066770F,2025-08-07,02:13 PM,OREGON,Auto,75,Day,Clear,4,103
NS,161859,592413C,2025-11-19,02:09 PM,PENNSYLVANIA,Auto,46,Day,Cloudy,3,239
CSX,228100,937446X,2025-11-10,12:45 PM,PENNSYLVANIA,Pick-up truck,46,Day,Clear,1,15
NS,161725,925533S,2025-11-17,03:35 PM,PENNSYLVANIA,Truck-trailer,50,Day,Cloudy,1,0
NS,161681,591386E,2025-11-11,05:38 AM,PENNSYLVANIA,Truck,30,Dawn,Clear,2,0
BPRR,BPR321725G,145826R,2025-11-09,01:00 PM,PENNSYLVANIA,Auto,40,Day,Rain,0,1
NS,169066,507701T,2025-11-17,05:48 AM,PENNSYLVANIA,Other,31,Dawn,Clear,2,129
NS,161591,262722E,2025-10-31,11:30 AM,PENNSYLVANIA,Truck,50,Day,Clear,2,12
NS,161651,592342H,2025-10-30,08:30 PM,PENNSYLVANIA,Pedestrian,55,Dark,Clear,2,12
SEPA,Y363,592946M,2025-09-25,07:41 AM,PENNSYLVANIA,Other motor vehicle,74,Day,Cloudy,0,5
NS,161173,851870A,2025-09-13,10:40 AM,PENNSYLVANIA,Auto,72,Day,Clear,2,22
CSX,226957,872264C,2025-09-05,07:22 AM,PENNSYLVANIA,Auto,54,Dawn,Clear,2,19
CSX,226962,832104E,2025-09-05,07:48 PM,PENNSYLVANIA,Other motor vehicle,80,Dusk,Clear,2,8
NS,161351,501529E,2025-10-04,11:15 AM,PENNSYLVANIA,Auto,78,Day,Clear,5,140
RBMN,R10142501,592483S,2025-10-14,08:56 AM,PENNSYLVANIA,Auto,55,Day,Clear,0,1
NS,161976,507464J,2025-12-17,10:19 PM,PENNSYLVANIA,Auto,32,Dark,Cloudy,2,104
JVRR,JVXA112625,506476A,2025-11-26,08:46 AM,PENNSYLVANIA,Auto,45,Day,Cloudy,1,6
NS,159211,510445H,2025-02-11,10:42 AM,PENNSYLVANIA,Truck-trailer,33,Day,Clear,4,212
WE,CA25003,472849X,2025-07-16,10:22 AM,PENNSYLVANIA,Pick-up truck,82,Day,Clear,3,46
NS,160539,961160R,2025-07-01,11:05 PM,PENNSYLVANIA,Other,80,Dark,Clear,3,28
NS,160603,501535H,2025-07-07,04:50 PM,PENNSYLVANIA,Auto,92,Dusk,Clear,2,54
NS,160538,592257T,2025-07-02,12:35 AM,PENNSYLVANIA,Truck,73,Dark,Clear,2,60
NS,160697,526891A,2025-07-18,04:31 PM,PENNSYLVANIA,Auto,80,Dusk,Clear,2,0
NS,160627,592545M,2025-07-10,09:32 AM,PENNSYLVANIA,Other,82,Day,Clear,2,21
NS,160725,592413C,2025-07-22,11:05 AM,PENNSYLVANIA,Truck-trailer,82,Day,Clear,2,63
NS,160707,592369S,2025-07-19,10:21 PM,PENNSYLVANIA,Auto,71,Dark,Cloudy,4,45
NS,161067,592381Y,2025-08-30,07:05 PM,PENNSYLVANIA,Pedestrian,71,Dusk,Clear,2,78
NS,160960,935120A,2025-08-18,08:44 PM,PENNSYLVANIA,Other,65,Dark,Clear,2,11
NS,160968,507973F,2025-08-20,07:05 AM,PENNSYLVANIA,Truck,89,Dawn,Cloudy,2,109
CSX,225468,145267T,2025-06-12,10:26 AM,PENNSYLVANIA,Other motor vehicle,75,Day,Clear,4,54
PN,7012025,592789W,2025-07-01,02:50 AM,PENNSYLVANIA,Pick-up truck,74,Dark,Rain,2,9
NS,160237,591640E,2025-06-03,09:31 AM,PENNSYLVANIA,Truck,70,Day,Clear,1,3
NS,160501,510983P,2025-06-27,08:25 AM,PENNSYLVANIA,Truck-trailer,75,Day,Clear,2,191
NS,160256,591386E,2025-06-04,03:45 PM,PENNSYLVANIA,Truck-trailer,87,Day,Clear,2,16
NS,160322,591640E,2025-06-10,02:05 PM,PENNSYLVANIA,Truck,79,Day,Clear,2,3
RBMN,R07312501,591549L,2025-07-31,06:45 PM,PENNSYLVANIA,Auto,63,Day,Clear,5,112
CSX,225841,524023F,2025-07-04,10:30 PM,PENNSYLVANIA,Pick-up truck,70,Dark,Clear,3,71
ATK,186559,506583P,2025-05-23,03:39 PM,PENNSYLVANIA,Auto,62,Day,Rain,1,7
CSX,225073,584667W,2025-05-22,07:47 PM,PENNSYLVANIA,Other motor vehicle,72,Dusk,Rain,2,111
RBMN,L05042501,361400N,2025-05-04,10:00 AM,PENNSYLVANIA,Auto,45,Day,Cloudy,0,1
RBMN,L04072502,TEMP,2025-04-07,01:55 PM,PENNSYLVANIA,Truck,45,Day,Cloudy,1,0
NS,159825,591386E,2025-04-21,10:25 PM,PENNSYLVANIA,Truck-trailer,55,Dark,Cloudy,2,22
NS,159847,526934R,2025-04-23,06:19 PM,PENNSYLVANIA,Auto,75,Dusk,Clear,2,130
CSX,223637,584758C,2025-03-10,12:08 PM,PENNSYLVANIA,Truck,48,Day,Clear,2,49
CSX,223629,145197F,2025-03-10,02:46 PM,PENNSYLVANIA,Truck,55,Day,Clear,2,4
NS,159794,517731M,2025-04-17,01:53 PM,PENNSYLVANIA,Auto,51,Day,Clear,2,12
NS,159892,923370D,2025-04-09,09:00 AM,PENNSYLVANIA,Auto,50,Day,Clear,2,0
NS,159523,961175F,2025-03-17,12:07 AM,PENNSYLVANIA,Motorcycle,34,Dark,Clear,2,106
NS,159749,592176T,2025-03-27,12:14 PM,PENNSYLVANIA,Truck-trailer,45,Day,Clear,1,0
CSX,222734,871037T,2025-01-22,03:08 PM,PENNSYLVANIA,Auto,16,Day,Clear,2,11
CRSH,146962,976322K,2025-01-22,03:13 PM,PENNSYLVANIA,Auto,21,Day,Clear,1,4
RBMN,R01232501,591450B,2025-01-23,04:43 PM,PENNSYLVANIA,Truck-trailer,18,Day,Clear,1,14
NS,159125,262720R,2025-01-29,03:30 PM,PENNSYLVANIA,Truck,32,Day,Cloudy,2,8
BPRR,BPR074125G,148656J,2025-01-16,02:17 PM,PENNSYLVANIA,Truck,24,Day,Snow,3,90
NS,159004,471861B,2025-01-16,07:55 PM,PENNSYLVANIA,Auto,25,Dusk,Cloudy,2,78
NS,159300,517749X,2025-02-19,12:01 PM,PENNSYLVANIA,Truck,23,Day,Clear,2,6
NS,159254,517749X,2025-02-14,03:20 PM,PENNSYLVANIA,Auto,36,Day,Cloudy,2,9
GRLW,251219,640544N,2025-12-19,09:20 AM,SOUTH CAROLINA,Truck,50,Day,Clear,2,17
CSX,228743,640599B,2025-12-22,01:07 PM,SOUTH CAROLINA,Auto,46,Day,Clear,0,1
CSX,228628,632300J,2025-12-17,08:26 AM,SOUTH CAROLINA,Truck,50,Day,Clear,1,17
CSX,228630,634129E,2025-12-15,11:35 AM,SOUTH CAROLINA,Pick-up truck,32,Day,Clear,1,12
CPDR,CPD348725G,640315U,2025-12-22,12:00 PM,SOUTH CAROLINA,Auto,55,Day,Clear,3,8
NS,161876,715716F,2025-12-08,07:30 AM,SOUTH CAROLINA,Other motor vehicle,40,Dawn,Rain,0,1
ATK,188568,634700J,2025-09-06,12:58 AM,SOUTH CAROLINA,Auto,75,Dark,Clear,2,10
CSX,227369,871972X,2025-09-26,10:19 AM,SOUTH CAROLINA,Truck,90,Day,Clear,2,83
PDRR,202503,634391Y,2025-09-29,03:02 PM,SOUTH CAROLINA,Pick-up truck,75,Day,Rain,2,21
